Cluster,State,State_Count,P(-1),P(0),P(+1),Direction,Entropy,Gini,Classification_Error
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(-1), np.int64(0))",15,0.3250901081297557,0.49991990388466157,0.17498998798558268,-0.150100120144173,1.0168987870934294,0.6137750154009401,0.5000800961153384
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(-1), np.int64(1))",14,0.1843053769786902,0.4209683198785912,0.3947263031427186,0.2104209261640284,1.0428337624186659,0.6330083472826217,0.5790316801214088
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(0), np.int64(-1))",14,0.23693695592605862,0.526231477773328,0.23683156630061336,-0.00010538962544526242,1.0201616714178363,0.6108521199205905,0.473768522226672
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(0), np.int64(0))",24,0.3276483504343143,0.41373786474804247,0.25861378481764324,-0.06903456561667104,1.0804821085889893,0.654586448033697,0.5862621352519575
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(0), np.int64(1))",23,0.41077864866411123,0.39279993134618685,0.19642141998970192,-0.21435722867440932,1.0521983465455769,0.6383877415053467,0.5892213513358888
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(1), np.int64(-1))",14,0.1843053769786902,0.6841262146154332,0.13156840840587652,-0.05273696857281368,0.8382439901305493,0.4806926044022456,0.3158737853845668
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(1), np.int64(0))",16,0.2619905791711959,0.38087609893777297,0.35713332189103114,0.09514274271983525,1.0862958844948594,0.6587501240785623,0.619123901062227
1,"(np.int64(-1), np.int64(1), np.int64(1), np.int64(1), np.int64(1))",6,0.4092547420541013,0.27258164342665747,0.31816361451924124,-0.09109112753486004,1.0842992562146931,0.6569817181691052,0.5907452579458987
1,"(np.int64(0), np.int64(-1), np.int64(-1), np.int64(-1), np.int64(-1))",15,0.2750901081297557,0.49991990388466157,0.2249899879855827,-0.050100120144173005,1.0372624413206466,0.6237850274153575,0.5000800961153384
1,"(np.int64(0), np.int64(-1), np.int64(-1), np.int64(-1), np.int64(0))",23,0.3750643629498255,0.39279993134618685,0.23213570570398764,-0.14292865724583784,1.0738822196880116,0.6511479517167842,0.6072000686538132
1,"(np.int64(0), np.int64(-1), np.int64(-1), np.int64(-1), np.int64(1))",11,0.3438626351621946,0.249899879855827,0.40623748498197837,0.06237484981978375,1.0795585092431108,0.6542796439828715,0.5937625150180217
